Día;Mes;Horario;Hora;Edad;Sexo
Martes;4;Tarde;18;65;Hombre
Miércoles;4;Mañana;10;46;Hombre
Miércoles;4;Mañana;10;54;Mujer
Miércoles;4;Mañana;9;54;Hombre
Miércoles;4;Mañana;10;41;Hombre
Miércoles;4;Mañana;9;24;Mujer
Miércoles;4;Mañana;12;56;Hombre
Miércoles;4;Mañana;8;46;Mujer
Miércoles;4;Mañana;8;39;Hombre
Miércoles;4;Mañana;12;35;Mujer
Miércoles;4;Mañana;8;80;Mujer
Miércoles;4;Tarde;15;26;Mujer
Miércoles;4;Tarde;15;27;Mujer
Miércoles;4;Tarde;14;27;Hombre
Miércoles;4;Mañana;13;58;Mujer
Miércoles;4;Tarde;15;33;Hombre
Miércoles;4;Tarde;15;31;Mujer
Miércoles;4;Mañana;8;24;Hombre
Miércoles;4;Tarde;14;24;Hombre
Miércoles;4;Tarde;17;44;Hombre
Miércoles;4;Tarde;14;48;Hombre
Miércoles;4;Tarde;14;28;Mujer
Miércoles;4;Tarde;14;53;Hombre
Miércoles;4;Tarde;18;22;Hombre
Miércoles;4;Tarde;18;38;Hombre
Miércoles;4;Tarde;18;52;Hombre
Miércoles;4;Tarde;17;54;Mujer
Miércoles;4;Tarde;20;79;Hombre
Miércoles;4;Tarde;19;73;Hombre
Miércoles;4;Tarde;19;47;Hombre
Miércoles;4;Tarde;21;22;Hombre
Miércoles;4;Tarde;16;46;Mujer
Miércoles;4;Tarde;21;27;Hombre
Miércoles;4;Tarde;20;33;Hombre
Miércoles;4;Mañana;9;48;Hombre
Miércoles;4;Mañana;9;51;Hombre
Miércoles;4;Tarde;21;44;Hombre
Miércoles;4;Tarde;21;26;Mujer
Miércoles;4;Tarde;21;27;Hombre
Jueves;4;Mañana;11;30;Hombre
Jueves;4;Mañana;11;50;Hombre
Jueves;4;Mañana;8;29;Hombre
Jueves;4;Mañana;11;41;Hombre
Miércoles;4;Noche;22;25;Hombre
Jueves;4;Mañana;10;42;Mujer
Jueves;4;Mañana;12;31;Mujer
Jueves;4;Tarde;14;41;Hombre
Jueves;4;Mañana;9;83;Mujer
Jueves;4;Mañana;12;47;Mujer
Jueves;4;Mañana;13;63;Mujer
Jueves;4;Mañana;13;75;Mujer
Jueves;4;Mañana;13;80;Mujer
Jueves;4;Tarde;14;57;Mujer
Jueves;4;Tarde;14;23;Mujer
Jueves;4;Tarde;14;42;Mujer
Jueves;4;Tarde;14;34;Mujer
Jueves;4;Tarde;15;24;Hombre
Jueves;4;Tarde;16;22;Hombre
Jueves;4;Tarde;16;67;Hombre
Jueves;4;Tarde;19;42;Mujer
Jueves;4;Tarde;20;61;Hombre
Jueves;4;Tarde;20;43;Hombre
Jueves;4;Tarde;18;44;Mujer
Jueves;4;Tarde;17;75;Mujer
Jueves;4;Tarde;17;59;Mujer
Jueves;4;Tarde;17;78;Mujer
Jueves;4;Tarde;17;54;Mujer
Jueves;4;Tarde;19;31;Hombre
Jueves;4;Tarde;17;73;Mujer
Jueves;4;Tarde;20;34;Hombre
Jueves;4;Tarde;17;71;Hombre
Viernes;4;Mañana;8;39;Mujer
Jueves;4;Tarde;20;20;Hombre
Jueves;4;Tarde;18;49;Mujer
Viernes;4;Mañana;9;75;Mujer
Viernes;4;Mañana;9;57;Mujer
Viernes;4;Mañana;10;79;Hombre
Viernes;4;Mañana;12;52;Mujer
Viernes;4;Mañana;12;59;Hombre
Viernes;4;Mañana;12;75;Mujer
Viernes;4;Mañana;12;74;Hombre
Viernes;4;Mañana;9;29;Mujer
Martes;5;Mañana;12;65;Hombre
Jueves;4;Tarde;17;42;Mujer
Viernes;4;Tarde;16;35;Hombre
Viernes;4;Tarde;16;24;Mujer
Viernes;4;Tarde;14;49;Mujer
Viernes;4;Tarde;14;22;Hombre
Viernes;4;Tarde;21;29;Mujer
Viernes;4;Tarde;21;39;Hombre
Viernes;4;Tarde;21;31;Hombre
Viernes;4;Tarde;19;45;Mujer
Viernes;4;Tarde;19;54;Hombre
Viernes;4;Tarde;19;31;Hombre
Viernes;4;Noche;22;41;Hombre
Sábado;4;Noche;0;29;Hombre
Sábado;4;Noche;2;26;Hombre
Sábado;4;Noche;0;44;Hombre
Sábado;4;Mañana;6;21;Mujer
Viernes;4;Tarde;21;20;Hombre
Sábado;4;Mañana;8;32;Hombre
Sábado;4;Mañana;10;45;Hombre
Sábado;4;Mañana;10;71;Hombre
Sábado;4;Mañana;10;69;Mujer
Sábado;4;Mañana;12;28;Mujer
Sábado;4;Mañana;13;31;Hombre
Sábado;4;Tarde;14;61;Hombre
Sábado;4;Mañana;13;47;Mujer
Martes;5;Mañana;8;49;Hombre
Sábado;4;Tarde;17;30;Hombre
Sábado;4;Tarde;16;21;Hombre
Sábado;4;Mañana;13;62;Mujer
Sábado;4;Tarde;15;76;Hombre
Sábado;4;Tarde;19;28;Mujer
Sábado;4;Tarde;19;31;Mujer
Sábado;4;Tarde;21;29;Hombre
Sábado;4;Mañana;11;45;Mujer
Sábado;4;Noche;22;17;Hombre
Domingo;4;Noche;0;58;Hombre
Sábado;4;Noche;22;18;Hombre
Domingo;4;Noche;2;49;Hombre
Sábado;4;Tarde;21;30;Hombre
Domingo;4;Mañana;9;34;Mujer
Domingo;4;Mañana;9;32;Hombre
Domingo;4;Mañana;11;44;Mujer
Domingo;4;Mañana;11;7;Mujer
Domingo;4;Mañana;11;46;Hombre
Domingo;4;Mañana;13;34;Hombre
Domingo;4;Tarde;17;35;Hombre
Domingo;4;Tarde;17;72;Mujer
Domingo;4;Tarde;18;35;Mujer
Domingo;4;Tarde;17;51;Mujer
Lunes;5;Mañana;7;56;Hombre
Lunes;5;Mañana;7;27;Mujer
Lunes;5;Mañana;7;38;Hombre
Lunes;5;Mañana;7;53;Mujer
Lunes;5;Mañana;7;12;Hombre
Lunes;5;Mañana;7;29;Hombre
Domingo;4;Tarde;19;27;Mujer
Domingo;4;Tarde;15;56;Mujer
Domingo;4;Tarde;20;31;Hombre
Lunes;5;Tarde;14;51;Mujer
Lunes;5;Tarde;14;27;Mujer
Lunes;5;Mañana;13;5;Hombre
Lunes;5;Tarde;15;43;Hombre
Lunes;5;Tarde;18;31;Hombre
Lunes;5;Tarde;18;31;Mujer
Lunes;5;Tarde;18;28;Mujer
Sábado;4;Tarde;21;18;Mujer
Lunes;5;Tarde;18;73;Hombre
Lunes;5;Tarde;21;27;Hombre
Martes;5;Noche;0;50;Hombre
Martes;5;Mañana;7;26;Hombre
Martes;5;Noche;5;70;Hombre
Martes;5;Mañana;9;29;Hombre
Martes;5;Mañana;12;52;Mujer
Martes;5;Mañana;12;74;Hombre
Martes;5;Tarde;14;0;Hombre
Martes;5;Tarde;14;34;Mujer
Martes;5;Tarde;14;43;Hombre
Martes;5;Tarde;14;29;Hombre
Martes;5;Tarde;15;56;Mujer
Martes;5;Tarde;16;69;Hombre
Martes;5;Tarde;14;25;Hombre
Jueves;4;Mañana;12;52;Hombre
Martes;5;Tarde;15;20;Hombre
Martes;5;Tarde;16;42;Mujer
Martes;5;Tarde;18;31;Hombre
Martes;5;Tarde;19;27;Mujer
Martes;5;Tarde;19;31;Mujer
Martes;5;Tarde;19;80;Hombre
Martes;5;Tarde;19;24;Hombre
Martes;5;Noche;22;58;Hombre
Martes;5;Tarde;17;35;Hombre
Martes;5;Tarde;19;28;Hombre
Martes;5;Tarde;19;38;Mujer
Martes;5;Noche;22;24;Hombre
Miércoles;5;Noche;3;40;Hombre
Miércoles;5;Noche;3;27;Mujer
Miércoles;5;Mañana;7;53;Hombre
Miércoles;5;Mañana;9;60;Hombre
Miércoles;5;Mañana;8;28;Mujer
Miércoles;5;Mañana;8;30;Hombre
Miércoles;5;Mañana;8;45;Mujer
Miércoles;5;Mañana;8;49;Hombre
Miércoles;5;Mañana;12;58;Hombre
Miércoles;5;Mañana;10;48;Hombre
Miércoles;5;Mañana;10;48;Hombre
Miércoles;5;Mañana;10;54;Hombre
Martes;5;Mañana;11;27;Mujer
Miércoles;5;Tarde;14;62;Hombre
Miércoles;5;Tarde;14;41;Mujer
Miércoles;5;Mañana;10;33;Hombre
Martes;5;Tarde;15;45;Hombre
Miércoles;5;Mañana;12;22;Mujer
Miércoles;5;Tarde;14;36;Mujer
Miércoles;5;Mañana;11;53;Mujer
Miércoles;5;Tarde;16;26;Hombre
Miércoles;5;Tarde;18;8;Hombre
Miércoles;5;Tarde;18;38;Hombre
Miércoles;5;Tarde;15;59;Hombre
Miércoles;5;Tarde;17;31;Hombre
Miércoles;5;Tarde;17;27;Mujer
Miércoles;5;Tarde;14;53;Mujer
Miércoles;5;Tarde;20;21;Mujer
Miércoles;5;Tarde;19;62;Mujer
Miércoles;5;Tarde;18;17;Hombre
Miércoles;5;Tarde;19;50;Hombre
Miércoles;5;Tarde;14;26;Mujer
Miércoles;5;Tarde;15;47;Hombre
Miércoles;5;Tarde;18;12;Hombre
Miércoles;5;Tarde;18;37;Mujer
Miércoles;5;Tarde;21;17;Hombre
Miércoles;5;Noche;22;50;Hombre
Miércoles;5;Noche;22;32;Hombre
Miércoles;5;Tarde;16;73;Mujer
Miércoles;5;Tarde;20;32;Hombre
Miércoles;5;Noche;22;27;Hombre
Jueves;5;Mañana;7;52;Mujer
Miércoles;5;Tarde;17;45;Hombre
Jueves;5;Mañana;9;46;Hombre
Jueves;5;Mañana;9;31;Hombre
Jueves;5;Mañana;11;36;Hombre
Jueves;5;Mañana;12;90;Mujer
Jueves;5;Tarde;14;19;Mujer
Jueves;5;Tarde;14;44;Hombre
Jueves;5;Tarde;15;54;Hombre
Jueves;5;Tarde;15;60;Hombre
Jueves;5;Tarde;17;37;Hombre
Jueves;5;Tarde;15;50;Hombre
Miércoles;5;Tarde;20;23;Mujer
Miércoles;5;Tarde;20;54;Mujer
Jueves;5;Tarde;17;61;Hombre
Jueves;5;Tarde;18;39;Hombre
Jueves;5;Tarde;19;30;Hombre
Jueves;5;Tarde;19;34;Hombre
Jueves;5;Tarde;17;35;Hombre
Jueves;5;Tarde;21;28;Mujer
Jueves;5;Tarde;20;22;Hombre
Viernes;5;Noche;0;59;Hombre
Jueves;5;Noche;22;64;Mujer
Viernes;5;Mañana;7;31;Hombre
Viernes;5;Mañana;10;45;Hombre
Jueves;5;Mañana;11;28;Hombre
Jueves;5;Mañana;11;56;Hombre
Viernes;5;Mañana;9;17;Hombre
Viernes;5;Mañana;9;31;Mujer
Viernes;5;Mañana;9;49;Hombre
Viernes;5;Mañana;11;33;Hombre
Viernes;5;Mañana;10;32;Mujer
Viernes;5;Mañana;12;49;Hombre
Viernes;5;Mañana;12;32;Hombre
Viernes;5;Mañana;12;32;Mujer
Viernes;5;Mañana;12;36;Mujer
Viernes;5;Tarde;14;24;Mujer
Viernes;5;Mañana;13;47;Mujer
Viernes;5;Mañana;12;35;Hombre
Viernes;5;Tarde;14;58;Mujer
Viernes;5;Tarde;14;39;Hombre
Viernes;5;Mañana;12;20;Mujer
Lunes;5;Tarde;14;51;Mujer
Viernes;5;Mañana;13;43;Hombre
Viernes;5;Tarde;15;39;Hombre
Viernes;5;Mañana;12;55;Hombre
Viernes;5;Tarde;16;31;Hombre
Viernes;5;Tarde;14;35;Mujer
Viernes;5;Tarde;14;31;Mujer
Viernes;5;Tarde;16;19;Mujer
Viernes;5;Tarde;16;48;Hombre
Viernes;5;Tarde;16;46;Hombre
Viernes;5;Tarde;19;49;Hombre
Viernes;5;Tarde;17;43;Hombre
Viernes;5;Tarde;14;51;Mujer
Viernes;5;Tarde;16;39;Mujer
Viernes;5;Tarde;16;43;Hombre
Viernes;5;Noche;22;35;Hombre
Viernes;5;Tarde;17;51;Mujer
Viernes;5;Tarde;17;24;Hombre
Viernes;5;Tarde;14;29;Mujer
Viernes;5;Tarde;15;59;Mujer
Viernes;5;Tarde;20;30;Mujer
Viernes;5;Tarde;19;8;Hombre
Viernes;5;Noche;23;25;Mujer
Viernes;5;Noche;23;24;Hombre
Viernes;5;Noche;23;27;Hombre
Sábado;5;Noche;0;33;Mujer
Sábado;5;Noche;4;23;Hombre
Viernes;5;Tarde;17;37;Mujer
Viernes;5;Tarde;17;6;Mujer
Viernes;5;Tarde;17;11;Hombre
Viernes;5;Tarde;17;17;Hombre
Viernes;5;Tarde;17;4;Hombre
Viernes;5;Tarde;17;56;Hombre
Viernes;5;Tarde;17;38;Hombre
Viernes;5;Tarde;16;25;Hombre
Viernes;5;Tarde;16;36;Hombre
Viernes;5;Tarde;17;25;Mujer
Viernes;5;Tarde;17;20;Hombre
Jueves;5;Tarde;18;49;Hombre
Viernes;5;Tarde;15;51;Hombre
Viernes;5;Tarde;18;36;Hombre
Sábado;5;Noche;5;26;Mujer
Sábado;5;Noche;5;29;Mujer
Sábado;5;Noche;5;32;Mujer
Sábado;5;Noche;5;30;Mujer
Viernes;5;Tarde;18;21;Mujer
Viernes;5;Tarde;18;59;Mujer
Sábado;5;Mañana;6;22;Hombre
Viernes;5;Tarde;15;38;Mujer
Sábado;5;Mañana;11;54;Hombre
Sábado;5;Mañana;10;84;Mujer
Sábado;5;Mañana;9;15;Mujer
Sábado;5;Mañana;9;53;Mujer
Sábado;5;Mañana;10;42;Mujer
Sábado;5;Mañana;10;6;Hombre
Sábado;5;Mañana;10;38;Hombre
Sábado;5;Tarde;16;17;Mujer
Sábado;5;Tarde;16;54;Hombre
Sábado;5;Tarde;15;24;Mujer
Sábado;5;Tarde;15;25;Mujer
Sábado;5;Tarde;15;27;Hombre
Sábado;5;Tarde;15;22;Mujer
Sábado;5;Tarde;15;52;Mujer
Sábado;5;Mañana;13;21;Mujer
Sábado;5;Tarde;14;41;Hombre
Sábado;5;Tarde;16;40;Hombre
Sábado;5;Tarde;19;61;Mujer
Sábado;5;Tarde;18;32;Hombre
Domingo;5;Mañana;11;51;Hombre
Domingo;5;Mañana;11;66;Hombre
Domingo;5;Mañana;12;48;Mujer
Domingo;5;Tarde;15;24;Mujer
Domingo;5;Tarde;16;31;Hombre
Sábado;5;Tarde;17;15;Hombre
Domingo;5;Tarde;17;25;Hombre
Domingo;5;Tarde;17;64;Hombre
Domingo;5;Tarde;20;27;Mujer
Domingo;5;Noche;23;23;Mujer
Lunes;5;Noche;2;36;Hombre
Lunes;5;Mañana;8;44;Hombre
Lunes;5;Mañana;8;47;Mujer
Lunes;5;Mañana;8;34;Hombre
Lunes;5;Mañana;10;43;Hombre
Lunes;5;Mañana;9;83;Mujer
Lunes;5;Mañana;10;82;Hombre
Lunes;5;Mañana;12;31;Mujer
Lunes;5;Mañana;12;66;Mujer
Lunes;5;Tarde;14;84;Mujer
Lunes;5;Tarde;14;7;Hombre
Lunes;5;Tarde;14;55;Mujer
Lunes;5;Tarde;14;39;Hombre
Viernes;5;Mañana;13;64;Hombre
Lunes;5;Mañana;13;46;Hombre
Lunes;5;Tarde;14;37;Mujer
Lunes;5;Tarde;17;75;Hombre
Lunes;5;Tarde;17;57;Hombre
Lunes;5;Tarde;15;62;Mujer
Lunes;5;Tarde;17;51;Mujer
Lunes;5;Tarde;17;22;Hombre
Lunes;5;Tarde;18;61;Mujer
Lunes;5;Tarde;20;10;Hombre
Lunes;5;Tarde;20;48;Hombre
Lunes;5;Tarde;19;48;Mujer
Martes;5;Noche;0;28;Hombre
Lunes;5;Noche;22;49;Hombre
Lunes;5;Tarde;19;39;Hombre
Martes;5;Mañana;6;44;Hombre
Martes;5;Mañana;8;64;Hombre
Martes;5;Mañana;6;39;Mujer
Martes;5;Mañana;6;36;Hombre
Martes;5;Mañana;8;36;Hombre
Martes;5;Mañana;9;55;Mujer
Martes;5;Mañana;8;24;Mujer
Martes;5;Mañana;8;25;Mujer
Martes;5;Mañana;12;53;Hombre
Martes;5;Mañana;12;84;Hombre
Martes;5;Mañana;9;19;Mujer
Martes;5;Mañana;13;33;Hombre
Martes;5;Mañana;11;32;Hombre
Martes;5;Mañana;10;39;Hombre
Martes;5;Mañana;11;60;Mujer
Martes;5;Tarde;14;0;Hombre
Martes;5;Tarde;14;6;Hombre
Martes;5;Tarde;16;72;Mujer
Martes;5;Tarde;16;29;Mujer
Martes;5;Tarde;17;34;Hombre
Martes;5;Tarde;17;35;Mujer
Sábado;4;Tarde;15;63;Hombre
Martes;5;Tarde;20;28;Mujer
Martes;5;Tarde;21;36;Mujer
Martes;5;Noche;22;19;Hombre
Miércoles;5;Noche;0;20;Mujer
Miércoles;5;Mañana;7;50;Hombre
Miércoles;5;Mañana;7;22;Hombre
Martes;5;Noche;23;27;Hombre
Miércoles;5;Mañana;8;50;Hombre
Miércoles;5;Mañana;9;65;Hombre
Miércoles;5;Mañana;9;47;Mujer
Miércoles;5;Mañana;11;40;Mujer
Miércoles;5;Mañana;12;40;Mujer
Miércoles;5;Mañana;12;45;Mujer
Miércoles;5;Mañana;11;45;Mujer
Miércoles;5;Tarde;14;53;Mujer
Miércoles;5;Tarde;14;43;Hombre
Miércoles;5;Tarde;15;37;Hombre
Miércoles;5;Tarde;16;63;Hombre
Miércoles;5;Tarde;16;33;Hombre
Miércoles;5;Tarde;17;51;Hombre
Miércoles;5;Tarde;16;41;Hombre
Miércoles;5;Tarde;19;38;Mujer
Miércoles;5;Tarde;17;38;Mujer
Miércoles;5;Mañana;12;53;Mujer
Miércoles;5;Tarde;18;62;Hombre
Miércoles;5;Tarde;20;29;Hombre
Miércoles;5;Tarde;18;63;Mujer
Miércoles;5;Noche;23;30;Hombre
Jueves;5;Mañana;7;44;Hombre
Jueves;5;Mañana;10;48;Mujer
Jueves;5;Mañana;11;50;Hombre
Jueves;5;Mañana;11;56;Mujer
Jueves;5;Mañana;11;29;Mujer
Jueves;5;Mañana;13;79;Mujer
Jueves;5;Mañana;13;48;Hombre
Jueves;5;Mañana;13;60;Mujer
Jueves;5;Mañana;12;39;Hombre
Jueves;5;Tarde;15;24;Hombre
Jueves;5;Tarde;14;13;Hombre
Jueves;5;Tarde;16;17;Hombre
Jueves;5;Tarde;14;35;Hombre
Jueves;5;Tarde;14;24;Hombre
Jueves;5;Tarde;16;26;Hombre
Jueves;5;Tarde;15;25;Hombre
Jueves;5;Tarde;16;57;Hombre
Jueves;5;Tarde;14;58;Mujer
Jueves;5;Tarde;18;34;Mujer
Jueves;5;Tarde;17;54;Hombre
Jueves;5;Tarde;17;21;Hombre
Jueves;5;Tarde;19;26;Mujer
Jueves;5;Tarde;19;28;Hombre
Jueves;5;Tarde;19;78;Hombre
Jueves;5;Tarde;19;20;Hombre
Jueves;5;Tarde;19;27;Hombre
Jueves;5;Noche;22;32;Hombre
Viernes;5;Noche;0;22;Hombre
Jueves;5;Tarde;19;32;Mujer
Viernes;5;Mañana;7;37;Mujer
Viernes;5;Mañana;10;30;Hombre
Viernes;5;Mañana;10;55;Hombre
Viernes;5;Mañana;7;32;Hombre
Viernes;5;Mañana;11;46;Mujer
Viernes;5;Mañana;11;26;Hombre
Viernes;5;Mañana;8;15;Mujer
Viernes;5;Mañana;12;38;Hombre
Viernes;5;Mañana;13;27;Hombre
Viernes;5;Mañana;13;45;Hombre
Viernes;5;Tarde;14;44;Mujer
Viernes;5;Tarde;14;75;Hombre
Viernes;5;Tarde;14;32;Mujer
Viernes;5;Mañana;13;35;Mujer
Viernes;5;Mañana;10;26;Mujer
Viernes;5;Mañana;10;47;Mujer
Viernes;5;Tarde;16;44;Hombre
Viernes;5;Tarde;15;17;Mujer
Viernes;5;Tarde;15;21;Mujer
Viernes;5;Tarde;16;58;Hombre
Viernes;5;Tarde;15;36;Hombre
Viernes;5;Tarde;17;52;Mujer
Viernes;5;Tarde;15;48;Hombre
Viernes;5;Tarde;18;40;Mujer
Viernes;5;Tarde;16;32;Hombre
Viernes;5;Tarde;19;38;Hombre
Viernes;5;Tarde;18;33;Mujer
Viernes;5;Tarde;20;27;Mujer
Viernes;5;Tarde;21;37;Mujer
Viernes;5;Tarde;17;68;Hombre
Viernes;5;Tarde;16;44;Hombre
Viernes;5;Tarde;14;26;Mujer
Viernes;5;Tarde;14;31;Mujer
Sábado;5;Mañana;11;50;Hombre
Sábado;5;Mañana;9;30;Mujer
Sábado;5;Mañana;9;33;Mujer
Sábado;5;Mañana;9;42;Mujer
Sábado;5;Mañana;9;41;Hombre
Sábado;5;Mañana;9;39;Hombre
Sábado;5;Mañana;12;31;Mujer
Sábado;5;Mañana;12;30;Hombre
Sábado;5;Mañana;13;27;Mujer
Sábado;5;Mañana;13;29;Hombre
Sábado;5;Tarde;14;24;Hombre
Sábado;5;Tarde;16;38;Hombre
Sábado;5;Tarde;18;23;Hombre
Sábado;5;Tarde;18;52;Mujer
Sábado;5;Tarde;19;49;Hombre
Sábado;5;Tarde;19;46;Hombre
Sábado;5;Noche;23;39;Hombre
Sábado;5;Tarde;21;37;Hombre
Viernes;5;Tarde;19;69;Hombre
Domingo;5;Mañana;10;50;Hombre
Martes;5;Tarde;15;58;Mujer
Domingo;5;Mañana;13;29;Mujer
Domingo;5;Tarde;15;40;Hombre
Domingo;5;Tarde;17;52;Hombre
Domingo;5;Tarde;19;28;Mujer
Domingo;5;Tarde;19;28;Mujer
Domingo;5;Tarde;19;44;Mujer
Domingo;5;Noche;22;45;Hombre
Domingo;5;Noche;22;25;Hombre
Lunes;5;Mañana;9;62;Hombre
Lunes;5;Mañana;9;51;Hombre
Domingo;5;Tarde;20;23;Hombre
Lunes;5;Mañana;10;33;Hombre
Lunes;5;Mañana;11;31;Mujer
Lunes;5;Mañana;7;34;Hombre
Lunes;5;Mañana;11;30;Hombre
Lunes;5;Mañana;11;47;Hombre
Lunes;5;Mañana;8;47;Mujer
Lunes;5;Mañana;8;17;Mujer
Lunes;5;Mañana;10;47;Hombre
Lunes;5;Mañana;12;46;Hombre
Lunes;5;Mañana;11;67;Mujer
Lunes;4;Tarde;19;30;Mujer
Lunes;4;Tarde;19;30;Hombre
Lunes;5;Mañana;12;25;Hombre
Lunes;5;Tarde;15;54;Mujer
Lunes;5;Tarde;14;27;Hombre
Lunes;5;Tarde;14;17;Mujer
Lunes;5;Tarde;15;23;Hombre
Lunes;5;Tarde;17;24;Hombre
Lunes;5;Tarde;16;22;Mujer
Lunes;5;Tarde;18;48;Hombre
Lunes;5;Tarde;18;22;Hombre
Lunes;5;Tarde;20;51;Hombre
Lunes;5;Noche;22;35;Hombre
Martes;5;Mañana;8;51;Hombre
Martes;5;Mañana;9;34;Hombre
Martes;5;Mañana;11;18;Hombre
Martes;5;Mañana;11;72;Mujer
Martes;5;Mañana;12;70;Mujer
Martes;5;Mañana;11;44;Hombre
Martes;5;Tarde;16;31;Hombre
Martes;5;Tarde;19;55;Mujer
Martes;5;Tarde;19;54;Hombre
Martes;5;Tarde;18;61;Hombre
Martes;5;Tarde;18;28;Hombre
Martes;5;Tarde;20;28;Mujer
Miércoles;5;Noche;3;24;Hombre
Miércoles;5;Mañana;7;26;Mujer
Miércoles;5;Mañana;7;39;Mujer
Miércoles;5;Mañana;7;8;Mujer
Miércoles;5;Mañana;7;2;Hombre
Miércoles;5;Mañana;8;39;Mujer
Miércoles;5;Mañana;9;49;Mujer
Miércoles;5;Mañana;10;20;Mujer
Miércoles;5;Mañana;9;27;Hombre
Miércoles;5;Mañana;8;20;Hombre
Miércoles;5;Mañana;9;25;Mujer
Miércoles;5;Mañana;9;49;Mujer
Miércoles;4;Mañana;11;60;Hombre
Miércoles;5;Mañana;10;59;Mujer
Miércoles;5;Mañana;10;27;Hombre
Miércoles;5;Mañana;13;25;Mujer
Miércoles;5;Tarde;15;60;Hombre
Miércoles;5;Tarde;15;45;Hombre
Miércoles;5;Tarde;15;44;Hombre
Miércoles;5;Tarde;15;62;Hombre
Miércoles;5;Tarde;16;26;Mujer
Miércoles;5;Tarde;17;34;Mujer
Miércoles;5;Tarde;17;30;Mujer
Miércoles;5;Tarde;17;24;Hombre
Miércoles;5;Tarde;17;68;Hombre
Miércoles;5;Tarde;17;57;Mujer
Miércoles;5;Tarde;16;20;Hombre
Miércoles;5;Tarde;19;52;Mujer
Miércoles;5;Tarde;19;6;Hombre
Miércoles;5;Tarde;19;58;Mujer
Miércoles;5;Tarde;20;17;Hombre
Miércoles;5;Tarde;19;19;Mujer
Miércoles;5;Tarde;19;32;Hombre
Miércoles;5;Tarde;19;25;Mujer
Miércoles;5;Tarde;20;29;Mujer
Miércoles;5;Noche;23;36;Hombre
Jueves;5;Mañana;7;27;Mujer
Jueves;5;Mañana;8;28;Hombre
Jueves;5;Mañana;10;42;Mujer
Jueves;5;Mañana;8;9;Hombre
Jueves;5;Mañana;10;78;Mujer
Jueves;5;Mañana;9;59;Mujer
Jueves;5;Mañana;9;46;Hombre
Jueves;5;Mañana;9;41;Mujer
Jueves;5;Mañana;9;64;Hombre
Jueves;5;Mañana;11;22;Mujer
Jueves;5;Mañana;13;19;Hombre
Jueves;5;Mañana;13;29;Mujer
Jueves;5;Mañana;11;63;Hombre
Jueves;5;Tarde;14;12;Hombre
Jueves;5;Tarde;16;47;Hombre
Jueves;5;Tarde;16;23;Mujer
Jueves;5;Tarde;16;22;Mujer
Jueves;5;Tarde;18;80;Hombre
Jueves;5;Tarde;18;23;Mujer
Jueves;5;Tarde;18;30;Mujer
Jueves;5;Tarde;18;37;Hombre
Jueves;5;Tarde;18;37;Mujer
Jueves;5;Tarde;20;19;Mujer
Jueves;5;Tarde;19;35;Mujer
Viernes;5;Noche;1;43;Hombre
Viernes;5;Noche;1;41;Hombre
Viernes;5;Mañana;9;57;Mujer
Viernes;5;Mañana;8;6;Mujer
Viernes;5;Mañana;12;32;Mujer
Viernes;5;Mañana;11;32;Hombre
Viernes;5;Mañana;12;70;Hombre
Viernes;5;Mañana;12;22;Hombre
Viernes;5;Mañana;12;71;Mujer
Viernes;5;Mañana;12;0;Mujer
Viernes;5;Mañana;12;47;Mujer
Viernes;5;Mañana;13;30;Hombre
Jueves;3;Tarde;16;66;Hombre
Viernes;5;Tarde;14;50;Mujer
Viernes;5;Tarde;14;18;Hombre
Viernes;5;Mañana;13;71;Mujer
Viernes;5;Mañana;13;92;Hombre
Viernes;5;Mañana;13;38;Hombre
Viernes;5;Mañana;13;58;Hombre
Jueves;5;Tarde;19;81;Mujer
Viernes;5;Tarde;15;26;Hombre
Viernes;5;Tarde;14;41;Hombre
Viernes;5;Tarde;15;52;Hombre
Viernes;5;Tarde;16;39;Mujer
Viernes;5;Tarde;16;31;Hombre
Viernes;5;Tarde;16;25;Hombre
Sábado;5;Noche;0;39;Hombre
Sábado;5;Noche;1;43;Hombre
Viernes;5;Tarde;15;74;Mujer
Viernes;5;Tarde;20;16;Hombre
Sábado;5;Mañana;7;31;Hombre
Sábado;5;Mañana;8;24;Hombre
Sábado;5;Mañana;8;64;Mujer
Sábado;5;Mañana;8;66;Mujer
Sábado;5;Mañana;8;41;Mujer
Sábado;5;Mañana;9;38;Mujer
Sábado;5;Mañana;8;33;Mujer
Sábado;5;Mañana;12;36;Mujer
Sábado;5;Mañana;12;26;Hombre
Sábado;5;Mañana;12;42;Hombre
Sábado;5;Mañana;12;53;Hombre
Sábado;5;Mañana;13;29;Hombre
Sábado;5;Tarde;18;35;Mujer
Sábado;5;Tarde;18;52;Mujer
Sábado;5;Tarde;18;42;Mujer
Sábado;5;Tarde;18;55;Hombre
Sábado;5;Tarde;18;62;Hombre
Sábado;5;Tarde;17;48;Hombre
Sábado;5;Tarde;18;24;Mujer
Sábado;5;Noche;23;59;Mujer
Sábado;5;Noche;23;63;Hombre
Sábado;5;Tarde;21;18;Hombre
Sábado;5;Tarde;20;64;Hombre
Sábado;5;Tarde;21;22;Mujer
Sábado;5;Tarde;21;24;Hombre
Sábado;5;Tarde;21;76;Mujer
Domingo;5;Tarde;14;55;Mujer
Domingo;5;Mañana;13;85;Mujer
Domingo;5;Tarde;16;48;Mujer
